Produktnamn	BildURL1	BildURL2	BildURL3	ProduktURL
Canvastavla One Way - Tavla	https://pictufy.com/api/interiors.php?p=2518816&i=1518	https://pictufy.com/api/interiors.php?p=2518816&i=1533	https://pictufy.com/api/interiors.php?p=2518816&i=1598	https://wamaya.local/product/canvastavla-one-way-tavla/
Canvastavla Punk Rocker - Tavla	https://pictufy.com/api/interiors.php?p=2518868&i=1518	https://pictufy.com/api/interiors.php?p=2518868&i=1533	https://pictufy.com/api/interiors.php?p=2518868&i=1598	https://wamaya.local/product/canvastavla-punk-rocker-tavla/
Canvastavla Twilight No2 - Tavla	https://pictufy.com/api/interiors.php?p=2519007&i=1518	https://pictufy.com/api/interiors.php?p=2519007&i=1533	https://pictufy.com/api/interiors.php?p=2519007&i=1598	https://wamaya.local/product/canvastavla-twilight-no2-tavla/
Canvastavla Twilight - Tavla	https://pictufy.com/api/interiors.php?p=2519010&i=1518	https://pictufy.com/api/interiors.php?p=2519010&i=1533	https://pictufy.com/api/interiors.php?p=2519010&i=1598	https://wamaya.local/product/canvastavla-twilight-tavla/
Poster My Way - Affisch	https://pictufy.com/api/interiors.php?p=2369494&i=125	https://pictufy.com/api/interiors.php?p=2369494&i=203	https://pictufy.com/api/interiors.php?p=2369494&i=206	https://wamaya.local/product/poster-my-way-affisch/
Poster A Beautiful Day - Affisch	https://pictufy.com/api/interiors.php?p=2434203&i=125	https://pictufy.com/api/interiors.php?p=2434203&i=203	https://pictufy.com/api/interiors.php?p=2434203&i=206	https://wamaya.local/product/poster-a-beautiful-day-affisch-2/
Poster Floral Mosaic - Affisch	https://pictufy.com/api/interiors.php?p=2440275&i=125	https://pictufy.com/api/interiors.php?p=2440275&i=203	https://pictufy.com/api/interiors.php?p=2440275&i=206	https://wamaya.local/product/poster-floral-mosaic-affisch/
Poster A Fishplate - Affisch	https://pictufy.com/api/interiors.php?p=2448608&i=125	https://pictufy.com/api/interiors.php?p=2448608&i=203	https://pictufy.com/api/interiors.php?p=2448608&i=206	https://wamaya.local/product/poster-a-fishplate-affisch/
Poster Cranes - Affisch	https://pictufy.com/api/interiors.php?p=2454704&i=125	https://pictufy.com/api/interiors.php?p=2454704&i=203	https://pictufy.com/api/interiors.php?p=2454704&i=206	https://wamaya.local/product/poster-cranes-affisch/
Poster Orange Mood - Affisch	https://pictufy.com/api/interiors.php?p=2454747&i=125	https://pictufy.com/api/interiors.php?p=2454747&i=203	https://pictufy.com/api/interiors.php?p=2454747&i=206	https://wamaya.local/product/poster-orange-mood-affisch/
Poster The Swan - Affisch	https://pictufy.com/api/interiors.php?p=2454749&i=125	https://pictufy.com/api/interiors.php?p=2454749&i=203	https://pictufy.com/api/interiors.php?p=2454749&i=206	https://wamaya.local/product/poster-the-swan-affisch/
Poster Inline Skating Bunny - Affisch	https://pictufy.com/api/interiors.php?p=2459377&i=125	https://pictufy.com/api/interiors.php?p=2459377&i=203	https://pictufy.com/api/interiors.php?p=2459377&i=206	https://wamaya.local/product/poster-inline-skating-bunny-affisch/
Poster Resting Tigers - Affisch	https://pictufy.com/api/interiors.php?p=2460409&i=125	https://pictufy.com/api/interiors.php?p=2460409&i=203	https://pictufy.com/api/interiors.php?p=2460409&i=206	https://wamaya.local/product/poster-resting-tigers-affisch/
Poster Flower Fashion - Affisch	https://pictufy.com/api/interiors.php?p=2462319&i=125	https://pictufy.com/api/interiors.php?p=2462319&i=203	https://pictufy.com/api/interiors.php?p=2462319&i=206	https://wamaya.local/product/poster-flower-fashion-affisch/
Poster Egret in Lake - Affisch	https://pictufy.com/api/interiors.php?p=2475755&i=125	https://pictufy.com/api/interiors.php?p=2475755&i=203	https://pictufy.com/api/interiors.php?p=2475755&i=206	https://wamaya.local/product/poster-egret-in-lake-affisch/
Poster The Love Of Flowers - Affisch	https://pictufy.com/api/interiors.php?p=2479254&i=125	https://pictufy.com/api/interiors.php?p=2479254&i=203	https://pictufy.com/api/interiors.php?p=2479254&i=206	https://wamaya.local/product/poster-the-love-of-flowers-affisch/
Poster Big Green Bottles - Affisch	https://pictufy.com/api/interiors.php?p=2482161&i=125	https://pictufy.com/api/interiors.php?p=2482161&i=203	https://pictufy.com/api/interiors.php?p=2482161&i=206	https://wamaya.local/product/poster-big-green-bottles-affisch/
Poster Ancient Bananas - Affisch	https://pictufy.com/api/interiors.php?p=2482160&i=125	https://pictufy.com/api/interiors.php?p=2482160&i=203	https://pictufy.com/api/interiors.php?p=2482160&i=206	https://wamaya.local/product/poster-ancient-bananas-affisch/
Poster Brown Bottles - Affisch	https://pictufy.com/api/interiors.php?p=2484874&i=125	https://pictufy.com/api/interiors.php?p=2484874&i=203	https://pictufy.com/api/interiors.php?p=2484874&i=206	https://wamaya.local/product/poster-brown-bottles-affisch/
Poster Pastel Still Life - Affisch	https://pictufy.com/api/interiors.php?p=2484896&i=125	https://pictufy.com/api/interiors.php?p=2484896&i=203	https://pictufy.com/api/interiors.php?p=2484896&i=206	https://wamaya.local/product/poster-pastel-still-life-affisch/
Poster Still Life With Big Bottles - Affisch	https://pictufy.com/api/interiors.php?p=2485020&i=125	https://pictufy.com/api/interiors.php?p=2485020&i=203	https://pictufy.com/api/interiors.php?p=2485020&i=206	https://wamaya.local/product/poster-still-life-with-big-bottles-affisch/
Poster Stilllife With Glasses And Bottles - Affisch	https://pictufy.com/api/interiors.php?p=2488186&i=125	https://pictufy.com/api/interiors.php?p=2488186&i=203	https://pictufy.com/api/interiors.php?p=2488186&i=206	https://wamaya.local/product/poster-stilllife-with-glasses-and-bottles-affisch/
Poster Norma And Cats - Affisch	https://pictufy.com/api/interiors.php?p=2488261&i=125	https://pictufy.com/api/interiors.php?p=2488261&i=203	https://pictufy.com/api/interiors.php?p=2488261&i=206	https://wamaya.local/product/poster-norma-and-cats-affisch/
Poster Don`t Worry - Affisch	https://pictufy.com/api/interiors.php?p=2490535&i=125	https://pictufy.com/api/interiors.php?p=2490535&i=203	https://pictufy.com/api/interiors.php?p=2490535&i=206	https://wamaya.local/product/poster-dont-worry-affisch/
Poster Kiss The Frog - Affisch	https://pictufy.com/api/interiors.php?p=2497625&i=125	https://pictufy.com/api/interiors.php?p=2497625&i=203	https://pictufy.com/api/interiors.php?p=2497625&i=206	https://wamaya.local/product/poster-kiss-the-frog-affisch/
Poster Neon Still Life No 2 - Affisch	https://pictufy.com/api/interiors.php?p=2504982&i=125	https://pictufy.com/api/interiors.php?p=2504982&i=203	https://pictufy.com/api/interiors.php?p=2504982&i=206	https://wamaya.local/product/poster-neon-still-life-no-2-affisch/
Poster Botanical Impression No 2 - Affisch	https://pictufy.com/api/interiors.php?p=2506401&i=125	https://pictufy.com/api/interiors.php?p=2506401&i=203	https://pictufy.com/api/interiors.php?p=2506401&i=206	https://wamaya.local/product/poster-botanical-impression-no-2-affisch/
Poster Nostalgic Birds - Affisch	https://pictufy.com/api/interiors.php?p=2511912&i=125	https://pictufy.com/api/interiors.php?p=2511912&i=203	https://pictufy.com/api/interiors.php?p=2511912&i=206	https://wamaya.local/product/poster-nostalgic-birds-affisch/
Poster Shell Mountains - Affisch	https://pictufy.com/api/interiors.php?p=2512564&i=125	https://pictufy.com/api/interiors.php?p=2512564&i=203	https://pictufy.com/api/interiors.php?p=2512564&i=206	https://wamaya.local/product/poster-shell-mountains-affisch/
Poster Holiday Santa - Affisch	https://pictufy.com/api/interiors.php?p=2521503&i=125	https://pictufy.com/api/interiors.php?p=2521503&i=203	https://pictufy.com/api/interiors.php?p=2521503&i=206	https://wamaya.local/product/poster-holiday-santa-affisch/
Poster Leo With Glasses - Affisch	https://pictufy.com/api/interiors.php?p=2521519&i=125	https://pictufy.com/api/interiors.php?p=2521519&i=203	https://pictufy.com/api/interiors.php?p=2521519&i=206	https://wamaya.local/product/poster-leo-with-glasses-affisch/
Poster Sewn Fabric - Affisch	https://pictufy.com/api/interiors.php?p=2532161&i=125	https://pictufy.com/api/interiors.php?p=2532161&i=203	https://pictufy.com/api/interiors.php?p=2532161&i=206	https://wamaya.local/product/poster-sewn-fabric-affisch/
Poster Fixed Circle - Affisch	https://pictufy.com/api/interiors.php?p=2532160&i=125	https://pictufy.com/api/interiors.php?p=2532160&i=203	https://pictufy.com/api/interiors.php?p=2532160&i=206	https://wamaya.local/product/poster-fixed-circle-affisch/
Poster Coffee No 1 - Affisch	https://pictufy.com/api/interiors.php?p=2369283&i=125	https://pictufy.com/api/interiors.php?p=2369283&i=203	https://pictufy.com/api/interiors.php?p=2369283&i=206	https://wamaya.local/product/poster-coffee-no-1-affisch/
Poster The Flower Of Life - Affisch	https://pictufy.com/api/interiors.php?p=2369318&i=125	https://pictufy.com/api/interiors.php?p=2369318&i=203	https://pictufy.com/api/interiors.php?p=2369318&i=206	https://wamaya.local/product/poster-the-flower-of-life-affisch/
Poster Do You Remember - Affisch	https://pictufy.com/api/interiors.php?p=2369310&i=125	https://pictufy.com/api/interiors.php?p=2369310&i=203	https://pictufy.com/api/interiors.php?p=2369310&i=206	https://wamaya.local/product/poster-do-you-remember-affisch/
Poster Dreaming Frida - Affisch	https://pictufy.com/api/interiors.php?p=2369312&i=125	https://pictufy.com/api/interiors.php?p=2369312&i=203	https://pictufy.com/api/interiors.php?p=2369312&i=206	https://wamaya.local/product/poster-dreaming-frida-affisch/
Poster Coffee No 2 - Affisch	https://pictufy.com/api/interiors.php?p=2369284&i=125	https://pictufy.com/api/interiors.php?p=2369284&i=203	https://pictufy.com/api/interiors.php?p=2369284&i=206	https://wamaya.local/product/poster-coffee-no-2-affisch/
Poster Chains - Affisch	https://pictufy.com/api/interiors.php?p=2369349&i=125	https://pictufy.com/api/interiors.php?p=2369349&i=203	https://pictufy.com/api/interiors.php?p=2369349&i=206	https://wamaya.local/product/poster-chains-affisch/
Poster Aares - Affisch	https://pictufy.com/api/interiors.php?p=2369278&i=125	https://pictufy.com/api/interiors.php?p=2369278&i=203	https://pictufy.com/api/interiors.php?p=2369278&i=206	https://wamaya.local/product/poster-aares-affisch/
Poster In The Pond - Affisch	https://pictufy.com/api/interiors.php?p=2369347&i=125	https://pictufy.com/api/interiors.php?p=2369347&i=203	https://pictufy.com/api/interiors.php?p=2369347&i=206	https://wamaya.local/product/poster-in-the-pond-affisch/
Poster In The Heat Of The Night - Affisch	https://pictufy.com/api/interiors.php?p=2369346&i=125	https://pictufy.com/api/interiors.php?p=2369346&i=203	https://pictufy.com/api/interiors.php?p=2369346&i=206	https://wamaya.local/product/poster-in-the-heat-of-the-night-affisch/
Poster Paths - Affisch	https://pictufy.com/api/interiors.php?p=2369496&i=125	https://pictufy.com/api/interiors.php?p=2369496&i=203	https://pictufy.com/api/interiors.php?p=2369496&i=206	https://wamaya.local/product/poster-paths-affisch/
Poster Straw No 1 - Affisch	https://pictufy.com/api/interiors.php?p=2369520&i=125	https://pictufy.com/api/interiors.php?p=2369520&i=203	https://pictufy.com/api/interiors.php?p=2369520&i=206	https://wamaya.local/product/poster-straw-no-1-affisch/
Poster Straw No 2 - Affisch	https://pictufy.com/api/interiors.php?p=2369521&i=125	https://pictufy.com/api/interiors.php?p=2369521&i=203	https://pictufy.com/api/interiors.php?p=2369521&i=206	https://wamaya.local/product/poster-straw-no-2-affisch/
Poster The Scent Of Flowers - Affisch	https://pictufy.com/api/interiors.php?p=2369544&i=125	https://pictufy.com/api/interiors.php?p=2369544&i=203	https://pictufy.com/api/interiors.php?p=2369544&i=206	https://wamaya.local/product/poster-the-scent-of-flowers-affisch/
Poster The Past And The Future - Affisch	https://pictufy.com/api/interiors.php?p=2369568&i=125	https://pictufy.com/api/interiors.php?p=2369568&i=203	https://pictufy.com/api/interiors.php?p=2369568&i=206	https://wamaya.local/product/poster-the-past-and-the-future-affisch/
Poster You And I - Affisch	https://pictufy.com/api/interiors.php?p=2369575&i=125	https://pictufy.com/api/interiors.php?p=2369575&i=203	https://pictufy.com/api/interiors.php?p=2369575&i=206	https://wamaya.local/product/poster-you-and-i-affisch/
Poster The Beginning - Affisch	https://pictufy.com/api/interiors.php?p=2369524&i=125	https://pictufy.com/api/interiors.php?p=2369524&i=203	https://pictufy.com/api/interiors.php?p=2369524&i=206	https://wamaya.local/product/poster-the-beginning-affisch/
Poster Closer - Affisch	https://pictufy.com/api/interiors.php?p=2369584&i=125	https://pictufy.com/api/interiors.php?p=2369584&i=203	https://pictufy.com/api/interiors.php?p=2369584&i=206	https://wamaya.local/product/poster-closer-affisch/
Poster Sit And Wait - Affisch	https://pictufy.com/api/interiors.php?p=2369505&i=125	https://pictufy.com/api/interiors.php?p=2369505&i=203	https://pictufy.com/api/interiors.php?p=2369505&i=206	https://wamaya.local/product/poster-sit-and-wait-affisch/
Poster The Female Dancers - Affisch	https://pictufy.com/api/interiors.php?p=2369531&i=125	https://pictufy.com/api/interiors.php?p=2369531&i=203	https://pictufy.com/api/interiors.php?p=2369531&i=206	https://wamaya.local/product/poster-the-female-dancers-affisch/
Poster The Sense Of Colors - Affisch	https://pictufy.com/api/interiors.php?p=2369552&i=125	https://pictufy.com/api/interiors.php?p=2369552&i=203	https://pictufy.com/api/interiors.php?p=2369552&i=206	https://wamaya.local/product/poster-the-sense-of-colors-affisch/
Poster The Mask (Light) - Affisch	https://pictufy.com/api/interiors.php?p=2369538&i=125	https://pictufy.com/api/interiors.php?p=2369538&i=203	https://pictufy.com/api/interiors.php?p=2369538&i=206	https://wamaya.local/product/poster-the-mask-light-affisch/
Poster Time Whispers - Affisch	https://pictufy.com/api/interiors.php?p=2369563&i=125	https://pictufy.com/api/interiors.php?p=2369563&i=203	https://pictufy.com/api/interiors.php?p=2369563&i=206	https://wamaya.local/product/poster-time-whispers-affisch/
Poster Tiger In The Jungle - Affisch	https://pictufy.com/api/interiors.php?p=2394902&i=125	https://pictufy.com/api/interiors.php?p=2394902&i=203	https://pictufy.com/api/interiors.php?p=2394902&i=206	https://wamaya.local/product/poster-tiger-in-the-jungle-affisch/
Poster The Daughter Of Ashok - Affisch	https://pictufy.com/api/interiors.php?p=2434383&i=125	https://pictufy.com/api/interiors.php?p=2434383&i=203	https://pictufy.com/api/interiors.php?p=2434383&i=206	https://wamaya.local/product/poster-the-daughter-of-ashok-affisch/
Poster The Soul Sisters - Affisch	https://pictufy.com/api/interiors.php?p=2434389&i=125	https://pictufy.com/api/interiors.php?p=2434389&i=203	https://pictufy.com/api/interiors.php?p=2434389&i=206	https://wamaya.local/product/poster-the-soul-sisters-affisch/
Poster Mr Easter Bunny - Affisch	https://pictufy.com/api/interiors.php?p=2438702&i=125	https://pictufy.com/api/interiors.php?p=2438702&i=203	https://pictufy.com/api/interiors.php?p=2438702&i=206	https://wamaya.local/product/poster-mr-easter-bunny-affisch/
Poster Margarites - Affisch	https://pictufy.com/api/interiors.php?p=2454735&i=125	https://pictufy.com/api/interiors.php?p=2454735&i=203	https://pictufy.com/api/interiors.php?p=2454735&i=206	https://wamaya.local/product/poster-margarites-affisch/
Poster Woman In Flower Garden - Affisch	https://pictufy.com/api/interiors.php?p=2505898&i=125	https://pictufy.com/api/interiors.php?p=2505898&i=203	https://pictufy.com/api/interiors.php?p=2505898&i=206	https://wamaya.local/product/poster-woman-in-flower-garden-affisch/
Poster Warm Hug - Affisch	https://pictufy.com/api/interiors.php?p=2507653&i=125	https://pictufy.com/api/interiors.php?p=2507653&i=203	https://pictufy.com/api/interiors.php?p=2507653&i=206	https://wamaya.local/product/poster-warm-hug-affisch/
Poster Poppy In Pink Vase - Affisch	https://pictufy.com/api/interiors.php?p=2533914&i=125	https://pictufy.com/api/interiors.php?p=2533914&i=203	https://pictufy.com/api/interiors.php?p=2533914&i=206	https://wamaya.local/product/poster-poppy-in-pink-vase-affisch/
Poster Strong Look - Affisch	https://pictufy.com/api/interiors.php?p=2534532&i=125	https://pictufy.com/api/interiors.php?p=2534532&i=203	https://pictufy.com/api/interiors.php?p=2534532&i=206	https://wamaya.local/product/poster-strong-look-affisch/
Canvastavla My Way - Tavla	https://pictufy.com/api/interiors.php?p=2369494&i=1518	https://pictufy.com/api/interiors.php?p=2369494&i=1533	https://pictufy.com/api/interiors.php?p=2369494&i=1598	https://wamaya.local/product/canvastavla-my-way-tavla/
Canvastavla A Beautiful Day - Tavla	https://pictufy.com/api/interiors.php?p=2434203&i=1518	https://pictufy.com/api/interiors.php?p=2434203&i=1533	https://pictufy.com/api/interiors.php?p=2434203&i=1598	https://wamaya.local/product/canvastavla-a-beautiful-day-tavla-2/
Canvastavla Floral Mosaic - Tavla	https://pictufy.com/api/interiors.php?p=2440275&i=1518	https://pictufy.com/api/interiors.php?p=2440275&i=1533	https://pictufy.com/api/interiors.php?p=2440275&i=1598	https://wamaya.local/product/canvastavla-floral-mosaic-tavla/
Canvastavla A Fishplate - Tavla	https://pictufy.com/api/interiors.php?p=2448608&i=1518	https://pictufy.com/api/interiors.php?p=2448608&i=1533	https://pictufy.com/api/interiors.php?p=2448608&i=1598	https://wamaya.local/product/canvastavla-a-fishplate-tavla/
